textID,text,sentiment
25e098d166,working from home office today and catching up on everything except twitter,neutral
2fa4d0b1b2,"i wanna do something tonight, but that doesnt look very promising",negative
a089b92224,I`m not having a good day... can u cheer me up with a tweet?  Even Tink will do. LOL.,negative
ff33392302,My mind is calm & my heart is happy.. Life is good.  ? Would it be ok if I took your breath away? ?,neutral
05e37864e2,i`m soooo tired i have to study for all of my subjects ..... history is gonna be SO hard!!!! >.< help me!,negative
e4aa953623,bad luck  oh well next time you will be more lucky...,neutral
83141a208c,Took a 4 hour nap after work today and won`t be able to sleep all night    This is a bummer,neutral
060ebc5b54,I lied have yet to see good looking men,neutral
d31f708485,playing singstar without my fave duetter,negative
3985058313,My last full day of even day classes. I`m a little sad,negative
6b2038f800,"Work, work, work",neutral
99135f8385,No clubbing for me this weekend due to a busted knee  <emo>Life`s unfair</emo>,negative
ccecc5e63b,So I`m not seeing you this Saturday?,neutral
556d888c21,sorry  you wouldn`t believe how much feedback we got on that menu bar icon.  the next version will be a lot more subtle,neutral
f71e92064e,aww i feel bad cause i dunno if nicole is in the city looking for me. she`s probably worried  srry hun,negative
91853a53c1," yea, feel like im bein ignored",negative
cc64054043,Well. That first tweet for today failed.  lol. Back to sleep or bacon and eggs? So hard to choose!!,negative
ac63f0d8fe,is starving & has a chem quiz due at noon,negative
3df0002826," Yeah, and that`s where everything becomes difficult and generalisations break down. Not an easy problem  .",negative
4e2edbcbab,I`m all stuffted up but I gotta gets up & go netball,neutral
ae8fd767fc,I`m sleepy but is feeling under the weather! ugh! These **** tonsils. I need some company or somebody to talk too!,negative
3301594865,YAY mom bought me the Sakura bodyshop lotion!  <3,neutral
ec6c041943,Whom do yu wanna kill ??,negative
a244d7aad7,Can`t I mix and match  Dumb drive in!,negative
11822e055c,"i feel like i`m quarantined everywhere i go... pinkeye, go away already!",negative
336123a4cd," ah, I`m so sorry it  I played a game of PSP with my friend tonight, and returned a while ago.",negative
f5c91fd937,SON OF A ****!!!! ARGGGHHHHHHHHHHH SO OVER IT.,negative
692f5741d2," juice! I miss juice, any fruit",negative
1a1bbddc5d,Is it OK to send iFlowers to your mom for Mother`s Day trough this iPhone app? http://tr.im/kWnX,neutral
83d889f3b2,Here I`m staying up with you and you`re not talking to me.   hehe,neutral
e8bdeeed1d,i neeeeeeeed music suggestions but no one will give them,neutral
834a862a0c,I aint got no money to buy any cred to call u  and am in lONDON,neutral
332ff53807," I`ll be right over, save me a slice",neutral
931bd258ae,booo Dario let TK get a hair cut,neutral
d63253be9a,WASSUP BEAUTIFUL!!! FOLLOW ME!!  PEEP OUT MY NEW HIT SINGLES WWW.MYSPACE.COM/IPSOHOT I DEF. WAT U IN THE VIDEO!!,neutral
aba25eb3f5,sitting at home doing nothing. gonna be like this all weekend,neutral
8b852f3e39,Miley Stevens - Waterhouse is at Jhy`s house  http://apps.facebook.com/catbook/profile/view/6402509,neutral
9e55909005,"YESSS, FLASH IS BEING **** TONIGHT!  It.........takes.................time...........to.........open...........a..........webpage......",negative
1919928f7c," for the most part, not enough space on one drive to properly defrag, nowhere else to put stuff, but yeah, reassembled",neutral
d861af4635,Just saw a land rover pull into the school parking lot and thought it was spencer,neutral
736ac9aaeb,i keep coughing my guts up,neutral
770c7872ee,what a **** shame all that body to waste,negative
5b743fcc17,Aparantly it`s #starwarsday so enjoy  don`t quite know what your Kent to do but be happy anywho!,neutral
7e100fef58," helllllloooooooooooo tom, gig tonight? sorry im not sure when your shows are over there! miss you in the UK  HI HI HI HI HI ****",negative
5a24827c24,I think it`s less of a tribute and more of a parody.,negative
668df84968,he`s outta the ofc til Monday ::GRAND:: kinda bummed me out but b/c I was genuinely sick there`s nuthin I can do about it  -->,negative
500e5c1f26,Is now back at the school working on the bach.project,neutral
3abcb2572b,The pics should be up later today at www.dosriosrestaurant.com!,neutral
09430f45ef," sadly  isn`t me. It`s some1 w/ 1 follower 1 update & hasn`t used Twitter since May 1, `07  I wanted that name, too",negative
f6c8408921,gaahhhh! i want my #comet09 stream back...,negative
e1c19defec," Yes it`s herrrrr.  Dude, I`m gonna **** cry.",negative
603fa02735,"Stepped on Coco`s foot earlier while feeding the cats; no harm done AFAIK, but now she runs away from me",neutral
4799c46e07,_Brown theres a holy version of hell? lol...i cant stop. i need for it to be a trending topic!  be nice (*whispering #redmango)lol,neutral
a4d98fb60a,hey rocstar,neutral
ac19e04a4b,just got my BMTH concert tickets  ? youknowimsofreshtilldeath?,neutral
d70cb6139b,it wont let me vote even tho im signed in,negative
dbe49e110b," yep, so I **** it.",negative
a0069e6052,waiting for PRINCES PROTECTION PROGRAM online in English version  so long,neutral
20ced8c257,CLAY AIKEN? GET ME AN AUTOGRAPH!,neutral
844c3a5947,http://pic.gd/fad84c One Sunday night at Helsinki. We hadn`t drink anything... xD yeah RIGHT!,neutral
b7f3d99ef5,u feeling urself so much u cant say hi???  me no likey u,negative
e5a1943f0e,Not good news  Time for an incredibly hard decision.,negative
6c92531480,@ borgellaj  you know what? They`re YOUR CATS,neutral
77763d8ef7,"catching the last bit of Later with jools .. last in series .. sob, cry",negative
555c3b7535,"c`mon people, today is #juddday",neutral
c4f9792d55," Morning! If I get to see it, I`ll let you know. Right now, I`m going to go see Wolverine.",neutral
c5ab886df0,daaammmnnnnn I do wish I was there.,negative
593b294969,Headed to waterfront for a quick drink with the office peeps...Corsen Building of course was booked  Any suggestions?,neutral
825b22b853,Wait...  and ... Electrik Red or Richgirl?  I`m a sucker for the later,negative
42be424a29,oh Nancy - so sorry for your loss  & wishing you the best!,neutral
e05668719a,i feel u  but its sooo close to me hard not to  but i cant so no point ugh,negative
675bb05b9d,Im @ the dentist  ....scary people here...,negative
db5677d6d7,"Schoool needs to end, Work tonight 4 to 8  hittt me up after <3",neutral
cd4b8d7a92," bummer, bro, sorry to hear that",negative
aa9ff97231,I want some grape juice.,neutral
c00110b594,Aww people must be COLOR BLIND  HUH random1,neutral
b0d49051f5,Major iPhone problems  Wont let me send texts BUT I can do everything else! Can anyone help,neutral
e100d2b58e,Aw one of our fishies died,negative
63cda6d23d,LOOPJAZZ  yess!!! ez most bejï¿½n,neutral
5f8c4e76fc,So I`m waiting in front of the DPS so Julian can take his driving test.,neutral
6d3a38fd86,Off to rehearsal for the Rob DeLucca thingy next month. Nothing like learning new songs last minute,neutral
9707b0fc9a,Now I feel left out...  All alone in AZ...lol,neutral
32a95ba694,why do you think so?,neutral
bdb3d43938,"Its not looking too good outside  if this continues, i feel a movie night coming on...",negative
f3a805366c,**** i`m gonna miss the grand prix.I`m going to have to try and sneak back to the room,negative
cfedf94a53," ohh, ouch",negative
b53d8f2b09," Si, no bueno  I guess I just don`t entertain him :/",negative
9d6714a4bb,it makes me want to cry when 2 grown men discuss characters on All My Children.,negative
70237730b5,Officially out of my apt  Learned some stuff about the crazy neighbors that used to live across the hall....scary!,negative
a964805707,"Started the week with a wedding, now ending the week with a funeral",neutral
b7bd030e8e,"Wondering why I`m awake at 7am,writing a new song,plotting my evil secret plots muahahaha...oh **** it,not secret anymore",neutral
ba0d457ce9," Until  brings back our EVERYONE button, you can access the public timeline at http://twitter.com/public_timeline",neutral
c67e8fb5f2,"im backkkk!!!!!!!! hungry as hell, havent ate today",negative
831327dbe1," I like the idea of eliminating bludgers and beaters just tackling ppl, makes it nearly as dangerous as book quidditch",negative
4301477f1f,Can today go any slower? Time is just dragging by.,negative
85758bcac9,my last tweet didn`t send  bad phone,neutral
ce2239f2dd,Sad thing is samsam loves my sexy crooked body! And she wants to **** it now,neutral
85ba9e6680,time to mow the lawn.,neutral
b574334385,ugh ****! my usual babysitters graduation is on Wednesday and I just got a meeting request from my boss during her graduation,negative
a6adde8a33,i was in a hospital for a week and a half pretty much on the virge of dying.,negative
89dd4f1c16," I find mondays are the busiest days. I come into work, and there are 100 things to do cause the boss works weekends.",neutral
8f67eb835b,- don`t feel bad. I got a foad for a promotion here too.,negative
eeab1e39da," hey, you know the trailers before hannah montana? is there a jonas brothers 3D concert experience trailer?  x",neutral
b5003ad333,Parrrtty!..Playing twister and getting tipsy!...well everyone else is lol,neutral
99ebcb0229,bruise on knee will make it hard to skate tomorrow.,negative
8f45d14d87," haha you didnt see my macbook or my 24`` imac in that pic, so feel extra jealous lolll",negative
b78fbfb8bc,can`t tell you how thrilled I am to have just had a nosebleed.  first time in ages.  overjoyed doesn`t cover it.  urgh,negative
90f3d2b572,what fun are you speaking of?,neutral
f2a331b8c4,I have MAJOR CRAMPLES!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,negative
b7726deb35,Be my guest !,neutral
bf73147031,morning! I`m in the garden getting air,neutral
bec5569381," lol I hear you, I think I watched about 2 - 3 different movies, when I should have been getting work done.  I`ll ttyl girl",neutral
31098bb260,wishes he had realized his wife hadn`t held onto the debit card before he took a long walk to get lunch and not after.  GRRR!,negative
6b2c6b3095,How long before the Frisbee Golfer 'accidentally' catches one in the back of the head from his friend,negative
fa1385e537,He says he feels mama tucking him in at night  He`s lonely but getting by. Tomorrow will be tough!,negative
e92b03dc32,And now im all hungry and thirsty. and too afraid to go downstairs...,negative
f14c31591f,english class! working on interactive orals,neutral
fe3ce23064,Conference call arranged for 4.30pm today just blew my leaving early out the window,neutral
c502223f1e,Listening 2 music @ home all alone lol  who wants 2 come over & hang with me LOL!!,neutral
2339a9b08b," as much as i love to be hopeful, i reckon the chances are minimal =P i`m never gonna get my cake and stuff",neutral
5fbebe92e4,I don`t know how to use this,neutral
97baf3b123," Okay, as long as you`re all right.",neutral
672e5cae20,I really want to go to milwaukee but my sis doesn`t want to  well she won`t tell me,negative
660324ee3b,I know! I need a new iPhone stat-- I dropped mine on the cement 2 weeks ago and a couple rows of pixels went out,neutral
1b9f7a65c8," woo! I was at whole earth tonight, maybe tomorrow some, let me know if you come back. Yay for wikipedia",neutral
e78c1ad3f5,off to work... off at 10:30....lammmeeee,negative
db01f598c2,Sad because i cant go over my friends house,negative
4b47ae8f3d,OMG IM IN SUCH A BAD MOOD 2DAY   wats ppl doin2nite?,negative
02d9157c3e,"_juneau I did, until my parents got all f`d up and I started comfort-eating",negative
491fcc6675,I am tired.,negative
62e1a784c5,Headed back to Pulaski,neutral
88f94f7539,No dice...I searched it in the 'Help' area...just a problem some people have.  It would have been hot...oh well,neutral
8658e3fed2,"_GreenWizard ah ha! Cool, will look into that more closely when i get on a proper sized screen! Thanks",neutral
4257893187,Believe it or not I`m a super geek,neutral
ffe6fab196,I drive >90mph on a daily basis. u cld film Fast & Furious off of me. But anything  <1 mph is not my forte`. I bump Anything!.,neutral
89764b6d5a,Well that exam rocked...one more to go - the one we`ve all been dreading! Bit of revision tonight before work tomorrow,neutral
6193b1aa9e,cold & raining in inglewood,neutral
9dc883f7b4,nt online today & mayb whole of next week  if u havent voted pls do: http://bit.ly/hHigd,neutral
e5492c0867,"ok, i`m actually going to sleep now =] i`ve been on here only an hour...i tweet far too much already",neutral
ac2cc1fec4,I just wanted dippin dots,neutral
f17085b40f,He`s off...again  i wish he would make up his frickin mind...,neutral
b6052e465f,me too baby... Miss you,negative
1bf5c354b6,The sun is shining and I`m stuck in work,negative
060d3914fa,"Whoops! Start Trek,...not Start! Duh.",negative
8671f4988e,So I slept 12 hrs! My body is aching,negative
15d5f3a41b," also bored at school, its my third freelesson( freistunde )",neutral
c558ee8d09,poor grace!!! You need to date a cute male nurse.,neutral
0852a01c79,Someone hardcoded 650mb into my brain back in the 90s,neutral
bf11629f0a," specifically, like these  http://i36.tinypic.com/mwz6uo.jpg (also i adore this outfit http://tinyurl.com/q63obq yum)",neutral
6e39172c25,Jumped on a train to visit or rescue my mom. Totally forgot my sweatshirt  And forgot to bring my make up! First time ever forgetting :/,negative
5298c6f2b9,Gone to the shiggity shwa. back Sunday.,neutral
12fdd2d959,"omg, my right hear us blocked and it`s so annoying. what i i wake up deaf?",negative
b5d02c31a7,I really want to!! But it`s one of my few free weekends that month and am booking clients  Mama needs to make money.,neutral
402c3481c9,Hey i`m on FaceBook come check me out http://bit.ly/17jIy8   tell me ur username if you ADD ME,neutral
571e371e9c,Ah this is getting to me,neutral
e741cc9d96,I wanted to see the story on ACORN tonight on Glen Beck but I missed it,negative
e8f198f149,"feeling lonely,DH on night shift all w/e",negative
0f5335f2c5,Sunshine is back....... having a hair day  new due,neutral
bda1d7b693,Was pawing thru Elle & saw you innit!,neutral
d04719e120,I talk to Ty all the time on XBL. I`m sure I could manage.,neutral
063784a57e,that doesnt look good at all.,negative
2797fdba9f,"Uuu, am din nou PR 4. Yeey, my epenis is now bigger! ... ... ...",neutral
dac0a43072,On my way to CP.. Got some work there.,neutral
34fc124590,"Final thought for the day, does deodorant really make your lungs bleed when inhaled constantly? Certain females paranoid about BO",neutral
91b2fe4ee7,omg my ID aint come back yet  im sooo worried it best be bk by next week or il screamm!!! lmao and yeah u choose! its ur bday x,neutral
000c2fc4a9,Headed to eat with my hubby n my mommy!!  So ready to have some drinks...,neutral
ed3f64b744,I`m so hungry,negative
c32d74b974,Is definitely working sunday afternoon to late evening,neutral
5fb7b27af5,finally got my SayNow account up and running  YAYY JBs got a Canadian SayNow number!.. is anyone else using their landline phone? CALL ME!,neutral
89cad78b19," You saw that fraktastic zoidberg painting that was tweeted around last week or so, didn`t you?",neutral
255d4695a6,sorry for taking over twitter with my i-can`t-sleepness,negative
89867c41e7,boston needs one too,neutral
f1cfe52789,"Ate Mandy, please forgive me. I really am sorry. I don`t wanna lose my Bff",negative
353704b220,Luking for new background pic......,neutral
87efe64868,"i have the biggest headache right now, i washed my hair wif mum`s shampoo and now it`s gross  i like my shampoo way better",neutral
30dd327860,needs more followers,neutral
9644dba91a," Wish I`d had the balls, but with my 2 kids with me and not knowing how illogical these ppl can be, didn`t want to risk it",negative
9a1fc155de,watching the simpsons,neutral
cba4a92485," That was my entire week!! I didn`t get to design once while at my GRAPHIC DESIGN job, only at home doing freelance. Sad.",negative
9cc5a9f2c1,"white pointy shoes haha, and ah you got me excited about the new drummer  youre mean",neutral
8eb111aa95,I fought Jered to the death to avoid a wet willy.. but he got me anyway.  Q is coming over.. bike ride?,negative
34e1446ae7,wants to sign up for the Germany field trip pero no tengo dinero.,neutral
b3920c541b,put me right off my scrambled egg breakfast  #fartingloud,neutral
43898baa09," sleep? I need to go to my mums but by the time I get there, Clara will be in bed",neutral
a8f6fc8b5a,Thinking of what I should do in Vegas??? Any good ideas or places that are a most see!??,neutral
a2dd416423,getting dinner ready not much going on in my life it seems,negative
55351d06ed,Michael Porter is haunting me again. Ugh. The five forces. But I don`t remember the other 9 strategies for competitive advantage.,neutral
cf25060325,on my way to orlando and its raining,neutral
eefa8a0400,its friday & every1 has plans but me..my mom is laser tagging w/ friends(haha)My brother is out..my sister and dad r working me-bf=alone,neutral
c05ab1f1cf,ummm. Idk. Courtney`s date is hooking us up.,neutral
752814dbb0,Watchin Hollyoaks...poor Justin!,negative
e4906c30ba," Morning, that`s not mean, that`s just smart",neutral
eff1407630,dang ya`ll mothers day already. goodnight twitter world. i start shooting monday.,neutral
51fe547d97,heyy have you deleted your myspace account  cause the link in the side bar wont work it says its been deleted wb ily ****,neutral
95892d270c,_trees  True. That`s kind of your style isn`****  and less of the 'old chap' ;-),neutral
324e18e46d,I is goin to bed now,neutral
8bdded4924," is a loser;) baha, dude! i`m gonna come & put those pictures on my myspace really quick!",negative
66a93bc52d,"I worked more today than I did yesterday, but my time card says that I worked the same....  oh well... Hello weekend!",neutral
21d38cfc42,"Wow, been away 4 a while...stupid lap top is in the shop...still    Hope everyone is well!",neutral
484747a2ea,Wanna go out,neutral
505b9964bd,I forgot to charge my cell last night and now it`s dead,negative
ee2e1db50d,"I want to see Terminator, but everyone`s already seen it",neutral
c757d2ef17,Lossing power while your in your house alone? Not fucckinggg cool. Party at cakss!,negative
b1dd0880a8,"Please remember you need a helmet for the bike asap, talk to you later ok hope your head not to bad",neutral
fce78e20cb,exam on active directory tomorrow.,neutral
4570a14dbd,what was itt!?,neutral
128c1c3504,I wanna longboard but it`s raining ughhhhhh,negative
ab0c9b04d6,"  My day was good!  Spent the day catching up on sleep, relaxing.. kind of a lazy day! hehe. oooo shopping! How did you resist?",neutral
9b561de7da,"_ it just upsets me , becasue like 6 years we have loved them .. and then this happens  imm really uset now x",neutral
4e0b1e45cd,Making yet another attempt to attend church on a Sunday morning!  Looking forward to it y`all.,neutral
cd5989172a,Sounds painful   Sorry you got hurt.. And may I ask how this happen?,negative
7296e88340,Take that back. I am insulted.,negative
d5a48e9def,I`m not leaving yet!,neutral
aedccc6a68,"waiting for amy so me, her and  can go see the hannah montanna movie!!!",neutral
aa4412f02c," hey adt, guess what. my princelple`s number plate is adtï¿½000 well its not 000, i just dunno the numbers.",neutral
3c687fb188,AAARRRGGGGHHH' is the only thing that can decribe how I feel rite now!,negative
f9310a25d2,actually I think Doogie Howser got the idea from the Captain`s Log.,neutral
a3735923ea,"I`m so sick, it`s ridiculous.",negative
47fed1bfdf,I give it 2 snaps down  how`s work going?,neutral
f9fee860cd,don`t want to go to work tonight,negative
81dcda9146,Is about to see Adriana off for a month,neutral
be704e725a,just wake up.and i got flu  http://plurk.com/p/x2zp6,negative
585789af1f,I`m surrounded by negativity good thing there is a Fly Guy to give me hope that there is something better  thank u Jesus,neutral
18148a9cfa,"...celebrated by spilling half my soup. Hello, 40 calorie lunch.    Can it be the weekend now, please?",neutral
0f191a7736,stunningly beautiful' and 'new piece' don`t usually go together. Wish I could go,neutral
0998c4f629,where`s the love?,neutral
c9896d97e2,"@_erica Yea, its tough to keep it going. Sometimes I`m not sure its worth it.",negative
9f85c13e11,No happy hour in CCP eithah that`s 2 bad,negative
b04bbb81c9,Hi to one kiwi artist from another kiwi artist,neutral
9f32877698,"DH at work, DD7 at party. Seriously thinking of treating DS9 and myself to sushi lunch - after all, it IS Mother`s Day here!",neutral
3662a807e1,you did not write back to me,neutral
7591c0b0b9," Rt/WestCoastGal88 - It`s the facial hair, they both need to shave  [Jr and JJ]",neutral
b12cead655,"just woke up, hopefully going to see the Xmen film today?",neutral
d8fabc4d21,My aim is not working due to network problems,negative
ceb980f2e1,somehow I am going to have to figure out how to come to Sydney one day,neutral
372aef3c66,"I`ve done nothing today apart from moan,whinge,moan",negative
86fb8984c4,yes indeed                                                                                               here I am again,neutral
3303641772,Is working all weekend,neutral
44f5012ad0,- wait for the third day!!,neutral
2a72ef762f,omg you`ve never seen `the Ring` its a creppy **** movie,negative
67ff595c1d," haha, dork  was it good, then?",neutral
83cdbdeada,i can`t.,neutral
3ce9c6a6f8,"LAPPYTOP BATERRRY DYING,tryingtofind a movieto watch since im staying in.  and goingto my room.",negative
5a1e5a4cc8,"throat is reallyyyyy sore , i can barely talk",negative
6ba701c27f,:20somethin` single,neutral
21de91b845,everyone has left me and gone to bed,negative
2c993b420a," they are terrible little beast but if the garden is small you can simply collect them, or you can buy poisonous food pellets",negative
91cbc149c0,Nvd i was sitting on it,neutral
0e9cdfd3a0,anything!,neutral
f723d01702,i know hella  i wish i could be how my mom was and just move across the usa!,neutral
a99ebc9c3f,just woke up with a cat in my face  haha,neutral
5ddd874f83,"We waste way too much paper @ the office... for nothing worthy, that almost disgust me",negative
43babbe3e0,you were right about karla not the best movie made,neutral
bff0c7715b,Finished Death Du Jour. School`s out.  Nerd.,neutral
f7afbbafe4,"Eh, I`ve gotta go to bed anyways. Goodnight.",neutral
fee14c606b,Shen computer just broke  Time to get the old IBM out...,neutral
0aefd51dbf,Confuzzled,neutral
023d5f0355,"okay, got the card, but my phone is **** up at the moment.  please use email to reach me, sorry",negative
67beae3c7f," _kat I`ve begged my mum to lt me get them out the attic.. but she wont let me  Waaa... and yes, was spoilt! hehe!",negative
ec9d1b65a5,off to glue stuff onto poster,neutral
3c718f6359,Can`t stop coughing,negative
d129eada0e,Feeling lonely and in need a a good friend,negative
26b8f3454e,Oh noes! The TV is broken  No red standby light or anything... checked the plug fuse... now to the inside,negative
71794e8921,I`m jealous - I would love deer steak. One of the downsides of having an almost vegetarian and a carnivore living together,neutral
492c02243a,Lots of things Nico. Gud news: I have a job Bad news: Its in the middle of nowhere. Got my phone 4 twitter but cnt play videos.,neutral
859c1a7db8,Is still tired  due to late nights out and work and has to b up early again 2moro 4 work bad times!,negative
44bef9a45f,_jackson already there`s none left  back to cabbage soup,neutral
765bdc0267,the worst kind of news,negative
3eacf9d5bc,Can`t sleep rite now because of havin` so much tea!!! 2nite I`ve just failed the test of my Lpi course   Next week i`ll make it better!,neutral
f7cfe686ee,what happened to my real-time feed? Now friend feed is just like the Twitter website,neutral
9057950ae4,Where is my bestie when i need him,negative
b565d92d2c,OMG.  I`m so sorry! Anything I can do to help?,negative
baa33af290,Cleaned out my Followers List and blocked the **** girls & **** Now I look like a spammer,neutral
20d7cb2f69,Have you managed to breathe since getting the news?,negative
4079da5f1a,well...gotta grab at least an hour and a half sleep before the girl`s get up for school...gawd the life of multi-taskin`  night/mornin`,negative
2c8f6efd46,I want to SOOOOOOO BAD!!!,neutral
058d8281ef," The first thing she said means 'Your new album is really good' and the second thing, 'Don`****`s broken'. I am Persian!",neutral
8429b2e4f7," I can`t buy, only rent!",neutral
7de057cf40,is cleaning the house for her family who is comming later today..,neutral
edf9ec7197,in all honesty...pain   blech.,neutral
da792a629f,darn open source software and it`s security holes,neutral
23b0d1d31e,thanks buddi and it`s no problem  your my friend  yah i should post more pics of London! nothing much really u?,neutral
e97f80bffd,Back from London  Now just catching up on all the tv and sleeping all day!,neutral
35bd855aa8,your knowledge of X-men is starting to scare me,negative
b05aa7feb8,wondering if anyone has seen my cell phone i cant find it anywhere,negative
478a86ef47,I want my real keys back,neutral
0db4960dd0,Nothing like waking up slow in the morning. Docs appt today.,neutral
1777208983,"going to my bff`s. haha. but thats in like 2 hourssss sooooo...calllll me. actually darn, i have hw",negative
07324d05c0,and now its raining,neutral
dbc45af041,I can`t believe you went and got boba without me.,neutral
773b551e0c,On my way to see diplo with my girl kathryn at smartbar!,neutral
b6f33cb14c,yeah it is I feel sad tho.,negative
785f6553a9,Cleaning the House! Im so boring..,negative
1d6fb06a53,One taken from earlier this week!  http://twitpic.com/4wb42,neutral
0a9700ccbf,"milan is retardeddddddd, anyone wanna see my paint pic of him ???",neutral
0faa99ad6c,I`d just plain go crazy,negative
84ac9ac2a8,Why the **** can`t I be over this ??? I feel like crying bit I realy don`t want to  why is this bothering me sooooooo much !?,negative
81349bd706,is goin out  to  dinner!,neutral
42fae3d673,"Now, lets do funkey stuff, talking with magento, through xmlrpc with codeignite and output with amf (Zend) to flash",neutral
936068c18b,thanks for following!  pretty complicated id you have there lol,neutral
7a27f6ce72,posting this from blogspot,neutral
e6743c4cc8,my thumb hurts after breaking the nail....,negative
71dddc0dff,I`m so hunrgy right now and these heels kill me I can hardly walk in them,negative
131798455c,Bank holiday  Off to the station now. Catch you all later.,neutral
81b61650fa,I ruined my lunch by eating half a bag of cheddar popcorn....now I feel sick.,negative
68ff079fa6,they shall win,neutral
3126e43309,thanks **** it went really well. I`m tired now though  hope you spoiled your mum-in-law,neutral
8f9e9297b8,Eatin nachos watchin the game.!  all i gOtta say is LebrOn is a Beast. ! dO anybOdy feel me.?,neutral
5981ffab60,who are the crew? please dont be me...  i dont think it is but i could be wrong i have been a number of times...,neutral
a210eda5c9,sorry  friends - I`m swamped with deadlines right now and we have family visiting to boot! No charades for me.,negative
5243aea779,Take that back on the cast...one dropped last night!,neutral
14f5671d0a,Studying for my exams....boring,negative
6b3c07bec3,is back from a weekend get away,neutral
4f0dba2758,Field day is sad. No ribbons for me.,negative
2b05e8634e,I think they are disgusting,negative
058928e9ad,i know but it will make us all watch the awards on sunday! lol..i want to shower and there is no water!,negative
ecf151daa5,"Not feeling too good at ALL, about to head to work from 12-5.  Not a bad shift, just not fun when you don`t feel well! Hope it goes FAST",negative
391251bc05,it could be worse  so u usually a nite owl?,negative
8c83dbd5f2,dangit. LSU w/ a 7-spot in B7 now leads Southern 8-2.  Was intentionally not mentioning anything and it got jinxed anyhow.,negative
1c21fc2a7c,*moment of silence* for the Budget i`m bout to b on  I spend wayyy to much $$$.... OMG! I`m on a Budget?!?!,negative
f98758d586,yeah! but too late hun  lol,neutral
c3ec278850,I soooo need to catch up on all this NEW  stuff!! Going to the airport to fly home from VEGAS,neutral
4851607c50,do you want to do my laundry as well?,neutral
e01f0511a0,touchin the starss,neutral
6b4d55b8e2,just kidding. its standing room only.,neutral
10b5f7786a," I wish I was! well, for the past hour I have been. But before that I was in bed. Proper migraine!",negative
eeae6706c4,At work...Thinking about things when I should be working,neutral
dcb02be904,Forgive me good lord for this time I /knew/ wat am I doing.. Except the mighty oracle just didn`t *&@#ing care to fully support UnixODBC.,negative
423ad94dd0,tnx for the repLy on myspace...,neutral
4130245871,_Aries Me and that person have something in common then! LOL jk....,neutral
97ea0541cd,Thing always end up going bad,negative
f236be785a,sad day... told my students this is my last year here... a lot of crying since..,negative
2e187ec13b,I`m comin wit u!!,neutral
461fe99678,Dubai!!! Still trying to settle down,neutral
3e8c5c8cdd,i`m probably the only person in the world that uses tweetie from my ipod touch & not an iphone  ghetto? haha,neutral
6fc3234fde," im not a supermodel, i still eat mcdonalds baby thats just me!  ****",neutral
7359af6ab7,aw. wasn`**** sad?! give ginger a little pat on the head for me!  mwah!,negative
1bd114c455,I saw the sun..... but then I blink and it was gone,negative
923ae25c1c," i got 2 much 2 do 2nite 2b bored. In bath still hav wash, dry, straight hair, get clothes ready etc",neutral
eb866c6bd9,On runway 2 hours,neutral
14daac94ac," turn them off, you can still go 100% aero free.",neutral
dde52024e4,Finally at home. Who decides it`s time for more work at 17:10 on the Friday of a long weekend... apparently my client.,neutral
e90e9dc157,#3wordsaftersex it never started...,negative
564aa13284," it was a crazy time, nothing to be ashamed of that you were timid. you were osocute in your bashfulness",neutral
21cc0b687a,becoz of leg sprain nta ble to do proper wrkouts. Worried shud dis hapen wen i satrted dieting...,negative
5010f92b03,Took a shift tomorrow.    I don`t really feel like working right now.,negative
340d50d028,is gaining weight.  rather,neutral
e13be6452c,"the #liesgirlstell and #liesboystell threads show how women and men alike are screwed up and struggle to have real, honest relationships",neutral
870375e4c9,that`s depressing,negative
897926a787,I don`t think they sale Ciroc where I stay..****..thats just my luck,negative
b5a5f20261,Hate be late,negative
914980413d,i have to study :O talk to you later  ****,neutral
ba2e5533ae,they r the most random things that my mind can churn..as the Chennai heat gets to me I can assure u these will b more often.,negative
5af375af34,****. I always forget you are on here,negative
5593a8341f,oh about you lol sorry my minds always on you,neutral
0236099d7d,unfortunatley it is the tooth kind of crown,negative
44cf56f71d,watching 3rd JONAS ep.,neutral
f2bc1cff88,Just had mothers day lunch here  http://twitpic.com/4wfeo,neutral
782abc89d4,back to work tomoo  day 1 of 5 it will bee.,neutral
bb21279826,Going to bed  Goodnight  xox,neutral
ac41ba79fe,im so tired of my responsabilities i wish i was a kid it seems that everyone around me is all about money and not me anymore,negative
92868e85ea,Sorry we couldn`t get the project working with the windoze laptop  but a ton of folks came up afterwards and saw it running,negative
8f6d00e076,"I miss ya, Boyfriend!  When am I gonna see ya again? Br!Tt!!!",negative
298ef613d3,haha you are just as bad as I am.... Well perhaps a little less retarded . I am attempting to knit myself gloves this winter,neutral
798bb6bc55,_Laurie sorry to hear about a horrible weekend! It can only get better! Keep smiling.,neutral
4f65e49c6e,My throat hurts so bad that i dont even want to swallow my own spit.       And i officially cant talk now....,negative
76f6934ef1,John at a college thing   staying home all weekend and hanging out with my momma. Sushi tonight <3,neutral
ce1364effe,no fair,negative
56629dc29e," who`s the one always working now?  oh yeah, still me.",neutral
d7733610a1,**** how you not gonna follow me son?,negative
0952f69f94,He is so silly.  http://twitpic.com/4jk6b,negative
